noun,relative,dist
銀行,0.0,0.15637065637065636
当局,0.0,0.0
請求,0.0,0.0
残金,0.0,0.0
実質,0.0,0.5
聴取,0.0,0.0
月俸,0.0,0.0
破綻,0.0,0.0
窮状,0.0,0.058823529411764705
戦線,0.0,0.0
天皇制,0.0,0.0
仲介,0.0,0.0
上京,0.0,0.0
羽越,0.0,0.0
同盟,0.0,0.0
彰義,0.0,0.0
遊撃隊,0.0,0.0
土方,0.0,0.0
連隊,0.0,0.5
常備,0.0,0.0
屯所,0.0,0.0
大隊,0.0,0.0
伝習,0.0,0.1
亀之助,0.0,0.0
嘆願書,0.0,0.0
中立,0.0,0.0
隆盛,0.0,0.0
一覧表,0.0,0.009523809523809525
小隊,0.0,0.0
変革,0.0,0.0
加盟,0.0,0.0
本陣,0.0,0.0
低迷,0.0,0.0
ホテル,0.0,0.16666666666666666
布達,0.0,0.0
岩村,0.0,0.0
刑法,0.0,0.0
庶務,0.0,0.0
刷新,0.0,0.0
府事,0.0,0.0
従事,0.0,0.1111111111111111
参事,0.0,0.0
提灯,0.0,0.0
専任,0.0,0.0
分課,0.0,0.0
開庁,0.0,0.0
話し合い,0.0,0.0
帳簿,0.0,0.04
演説,0.0,0.0
育成,0.0,0.16666666666666666
資金調達,0.0,0.0
陣容,0.0,0.0
談話,0.0,0.0
公論,0.0,0.0
月給,0.0,0.0
減額,0.0,0.0
大蔵省,0.0,0.0
次官,0.0,0.0
府知事,0.0,0.0
各省,0.0,0.0
交付,0.0,0.5
上石見,0.0,0.0
一斉,0.0,0.0
発令,0.0,0.0
位置づけ,0.0,0.0
根幹,0.0,0.0
複数,0.0,0.0
官僚,0.0,0.0
東久世,0.0,0.0
官制,0.0,0.0
主任,0.0,0.022222222222222223
降伏,0.0,0.1
知事,0.0,0.0
一因,0.0,0.0
渋沢,0.0,0.0
人選,0.0,0.0
魅力,0.0,0.03571428571428571
夫人,0.0,0.3333333333333333
内実,0.0,0.0
船客,0.0,0.05555555555555555
ロジャーズ,0.0,0.0
司令官,0.0,0.0
購入,0.0,0.25757575757575757
積載,0.0,0.11559139784946236
サンフランシスコ,0.0,0.0
国旗,0.0,0.0
ドルフ,0.0,0.0
リュー,0.0,0.021739130434782608
大日本,0.0,0.0
国交,0.0,0.0
船数,0.0,0.1111111111111111
マス,0.0,0.0
弥四郎,0.0,0.1
延べ,0.0,0.0
不明,0.0,0.4597637504614248
当該,0.0,0.0
牛肉,0.0,0.0
支障,0.0,0.04
記載,0.0,0.25
ポンド,0.0,0.0
プラン,0.0,0.03333333333333333
現在地,0.0,0.125
高島,0.0,0.0
はと,0.0,0.26775067750677506
在日,0.0,0.0
荒木,0.0,0.0
前掲,0.0,0.5055555555555555
状況下,0.0,0.0
増強,0.0,0.0
増築,0.0,0.13090909090909092
用船,0.0,0.0
ウィル,0.0,0.0
飼料,0.0,0.0
中核,0.0,0.0
上申書,0.0,0.0
中等,0.0,0.02857142857142857
一員,0.0,0.0
呉服店,0.0,0.0
運送,0.0,0.1
神宮,0.0,0.0
全員,0.0,0.02040816326530612
責任者,0.0,0.0
想像,0.0,0.0
鹿児島,0.0,0.5
ベース,0.0,0.0
身体,0.0,0.0
提案,0.0,0.125
基調,0.0,0.0
本人,0.0,0.25
所持,0.0,0.0
論理,0.0,0.0
モデル,0.0,0.01282051282051282
条文,0.0,0.0
拒否,0.0,0.0
謙二郎,0.0,0.0
周知,0.0,0.0
トン数,0.0,0.0
保証,0.0,0.0
翻訳,0.0,0.0
危機感,0.0,0.0
終了,0.0,0.288034188034188
細則,0.0,0.1111111111111111
席上,0.0,0.0
事実上,0.0,0.0
思惑,0.0,0.0
即時,0.0,0.0
提供,0.0,0.30756302521008405
冒頭,0.0,0.0
公共,0.0,0.0
官員,0.0,0.0
伍長,0.0,0.0
参謀,0.0,0.0
通知,0.0,0.0
危険,0.0,0.5192307692307693
着工,0.0,0.0
失敗,0.0,0.09090909090909091
工事費,0.0,0.0
経済上,0.0,0.0
醤油,0.0,0.0
レベル,0.0,0.1
本格化,0.0,0.0
具合,0.0,0.0
プロシア,0.0,0.0
欠損,0.0,0.0
途絶,0.0,0.14285714285714285
ねらい,0.0,0.0
建言,0.0,0.0
賃銭,0.0,0.0
万次郎,0.0,0.3333333333333333
質問,0.0,0.0
ランス,0.0,0.0
熱意,0.0,0.0
過当,0.0,0.0
船価,0.0,0.0
最新,0.0,0.2
売渡,0.0,0.0
拝借,0.0,0.05
違反,0.0,0.0
肩書き,0.0,0.0
不詳,0.0,0.0
俸給,0.0,0.0
一律,0.0,0.0
時々,0.0,0.0
遂行,0.0,0.3333333333333333
皮切り,0.0,0.0
発言,0.0,0.0
任命,0.0,0.09090909090909091
代弁,0.0,0.0
外務省,0.0,0.0
一覧,0.0,0.009523809523809525
手続き,0.0,0.36666666666666664
創刊,0.0,0.045454545454545456
石井,0.0,0.0
窓口,0.0,0.0
柳田,0.0,0.0
見込,0.0,0.0
初代,0.0,0.6916666666666667
調べ,0.0,0.36666666666666664
装置,0.0,0.0
自立,0.0,0.0
大網,0.0,0.0
促進,0.0,0.0
石数,0.0,0.0
届出,0.0,0.1111111111111111
緩和,0.0,0.07142857142857142
方式,0.0,0.112987012987013
慶喜,0.0,0.0
変容,0.0,0.2
融資,0.0,0.5
直航,0.0,0.0
関わり,0.0,0.0
経由,0.0,0.0
納税,0.0,0.0
基幹,0.0,0.0
利害,0.0,0.0
運用,0.0,0.025
削減,0.0,0.0
決算,0.0,0.06666666666666667
支出,0.0,0.058823529411764705
投下,0.0,0.0
投入,0.0,0.01818181818181818
相馬,0.0,0.13571428571428573
進捗,0.0,0.0
着手,0.0,0.022222222222222223
沢村,0.0,0.16666666666666666
自費,0.0,0.0
改訂,0.0,0.0
軍事,0.0,0.22549019607843135
遠隔地,0.0,0.0
運営,0.0,0.05555555555555555
経理,0.0,0.0
投資,0.0,0.0
再開発,0.0,0.0
採算,0.0,0.0
貸付金,0.0,0.0
損益,0.0,0.0
鯨漁,0.0,0.0
か条,0.0,0.0
解散,0.0,0.0
決着,0.0,0.0
祝賀会,0.0,0.0
辞職,0.0,0.0
杉野,0.0,0.0
次郎吉,0.0,0.0
安浪,0.0,0.0
選挙法,0.0,0.0
組長,0.0,0.2
協同,0.0,0.0
間接,0.0,0.25
村尾,0.0,0.0
借家,0.0,0.26785714285714285
埋め立て,0.0,0.0
つながり,0.0,0.0
教育費,0.0,0.0
自治制,0.0,0.0
区役所,0.0,0.1414141414141414
元長,0.0,0.0
事業費,0.0,0.0
枚田,0.0,0.0
区会議員,0.0,0.2
起業,0.0,0.0
選出,0.0,0.3666666666666667
互選,0.0,0.0
選挙人,0.0,0.0
諮問,0.0,0.0
督促,0.0,0.0
不動産,0.0,0.0
公正,0.0,0.0
公布,0.0,0.5
自主,0.0,0.0
自治区,0.0,0.0
補助金,0.0,0.037037037037037035
富岡,0.0,0.6604010025062657
科目,0.0,0.0
議会,0.0,0.26666666666666666
総則,0.0,0.0
起工,0.0,0.0
国費,0.0,0.5
区民,0.0,0.0
共有,0.0,0.0
先祖,0.0,0.012987012987012988
原価,0.0,0.0
費目,0.0,0.0
他府県,0.0,0.16246498599439774
百十三,0.0,0.0
正副,0.0,0.0
民費,0.0,0.0
地価,0.0,0.0
返済,0.0,0.0
正右衛門,0.0,0.0
親睦,0.0,0.0
近所,0.0,0.5333333333333333
議決,0.0,0.0
投票,0.0,0.0
務所,0.0,0.5997267759562841
明確化,0.0,0.0
主眼,0.0,0.0
税額,0.0,0.0
職種,0.0,0.0
国税,0.0,0.0
授業料,0.0,0.058823529411764705
半期,0.0,0.3333333333333333
区会,0.0,0.2
告示,0.0,0.0
戸数割,0.0,0.0
町内会,0.0,0.0
地代,0.0,0.0
割当,0.0,0.0
変則,0.0,0.0
便所,0.0,0.0
修繕費,0.0,0.0
芸娼,0.0,0.0
芸妓,0.0,0.0
貸座敷,0.0,0.0
三業,0.0,0.0
証券,0.0,0.0
地方税,0.0,0.0
改選,0.0,0.0
裁定,0.0,0.0
つぎ,0.0,0.0
府県会,0.0,0.0
半民,0.0,0.0
半官,0.0,0.0
広瀬,0.0,0.0
役員,0.0,0.0
神戸,0.0,0.0
商社,0.0,0.0
定款,0.0,0.0
広業,0.0,0.0
食塩,0.0,0.0
安田,0.0,0.0
目前,0.0,0.0
満期,0.0,0.0
社説,0.0,0.0
物件,0.0,0.0
閣議,0.0,0.0
関西,0.0,0.0
憲政,0.0,0.0
発起人,0.0,0.0
提携,0.0,0.0
世論,0.0,0.0
高まり,0.0,0.0
日日,0.0,0.75
記者,0.0,0.08333333333333333
聴衆,0.0,0.025
期成,0.0,0.0
愛国,0.0,0.058823529411764705
大隈,0.0,0.0
陳情,0.0,0.0
世間,0.0,0.0
五島,0.0,0.0
使命,0.0,0.08333333333333333
活用,0.0,0.0
人道,0.0,0.043478260869565216
発起,0.0,0.07692307692307693
報道,0.0,0.5
引用,0.0,0.5
社員,0.0,0.0
コレラ,0.0,0.0
分担,0.0,0.0
任期,0.0,0.3333333333333333
賛成,0.0,0.0
北溟,0.0,0.0
社長,0.0,0.11538461538461539
弁士,0.0,0.0
新聞紙,0.0,0.25
忠礼,0.0,0.0
代表的,0.0,0.125
民権,0.0,0.0
開会,0.0,0.0
頂点,0.0,0.0
気運,0.0,0.0
統合,0.0,0.01694915254237288
得票,0.0,0.0
就任,0.0,1.0
桜庭,0.0,0.1
決議,0.0,0.0
参政権,0.0,0.0
国会,0.0,0.0
掲載,0.0,1.1
照会,0.0,0.0
施行後,0.0,0.0
答弁,0.0,0.1
官有,0.0,0.0
藤五郎,0.0,0.0
成熟,0.0,0.0
欠席,0.0,0.0
定数,0.0,0.0
宇三郎,0.0,0.0
上田,0.0,0.058823529411764705
平田,0.0,0.0
修正,0.0,0.3333333333333333
出席,0.0,0.0
啓蔵,0.0,0.0
議長,0.0,0.0
議員,0.0,0.4666666666666667
当選者,0.0,0.0
原案,0.0,0.0
投書,0.0,0.0
年齢,0.0,0.25
妥協,0.0,0.0
宝町,0.0,0.16666666666666666
公認,0.0,0.5
函衛,0.0,0.0
菊池,0.0,0.1
通俊,0.0,0.0
清隆,0.0,0.0
同港,0.0,0.0
前提,0.0,0.0
専務,0.0,0.16586483390607104
志願者,0.0,0.0
義勇,0.0,0.0
兵部,0.0,0.0
招魂,0.0,0.0
見送り,0.0,0.0
カノン,0.0,0.0
会議所,0.0,0.22916666666666666
解除,0.0,0.0
勧告,0.0,0.0
前身,0.0,0.25
会合,0.0,0.0
廃藩,0.0,0.0
章程,0.0,0.0
外事,0.0,0.0
管下,0.0,0.0
司法,0.0,0.0
学務,0.0,0.0
改定,0.0,0.0
主典,0.0,0.0
中判,0.0,0.0
置県,0.0,0.0
会計課,0.0,0.05263157894736842
正院,0.0,0.0
分掌,0.0,0.05
邏卒,0.0,0.0
海関,0.0,0.0
道庁,0.0,1.2301587301587302
退任,0.0,0.3333333333333333
本庁,0.0,0.0
制定,0.0,0.1611111111111111
監視,0.0,0.03225806451612903
新道,0.0,0.0
歩調,0.0,0.0
三上,0.0,0.0
海陸,0.0,0.0
戦況,0.0,0.0
荒井,0.0,0.0
軍用,0.0,0.0
大蔵,0.0,0.0
火事,0.0,0.5
きっかけ,0.0,0.1
デュース,0.0,0.0
沈没,0.0,0.05555555555555555
表明,0.0,0.14285714285714285
援護,0.0,0.0
咸臨,0.0,0.0
蟠龍,0.0,0.0
回天,0.0,0.0
朝陽,0.0,0.0
兵隊,0.0,0.07142857142857142
分隊,0.0,0.0
声明書,0.0,0.0
請願書,0.0,0.0
陸海軍,0.0,0.0
応援,0.0,0.0
避難,0.0,0.2
黒田,0.0,0.0
連携,0.0,0.5
野村,0.0,0.08333333333333333
春日,0.0,0.0
甲鉄,0.0,0.0
前金,0.0,0.0
稼業,0.0,0.0
連載,0.0,0.0
撤廃,0.0,0.0
訓練,0.0,0.0
佐渡,0.0,0.0
公選,0.0,0.0
宣言,0.0,0.0
働きかけ,0.0,0.0
郡区,0.0,0.0
戸長,0.0,0.0
役場,0.0,0.0
議案,0.0,0.0
防止,0.0,0.0
意欲,0.0,0.07142857142857142
逓送,0.0,0.0
郵船,0.0,0.0
手形,0.0,0.0
逓信,0.0,0.0
商務,0.0,0.0
本文,0.0,0.0
郵便,0.0,0.0
警察官,0.0,0.0
警視,0.0,0.0
広島,0.0,0.5
名古屋,0.0,0.0
地方裁判所,0.0,0.0
控訴,0.0,0.0
監獄,0.0,0.021739130434782608
判決,0.0,0.0
不定,0.0,0.0
運行,0.0,0.3333333333333333
北海道内,0.0,0.0
郡長,0.0,0.0
井口,0.0,0.0
常野,0.0,0.0
編制,0.0,0.0
編入,0.0,0.0
見出し,0.0,0.5
若松,0.0,0.41520467836257313
新任,0.0,0.0
退職,0.0,0.0
選挙,0.0,0.05263157894736842
試験場,0.0,0.0
幹線,0.0,0.5
開通,0.0,0.2222222222222222
分局,0.0,0.0
架設,0.0,0.3333333333333333
貯金,0.0,0.0
郵便局,0.0,0.0
検事,0.0,0.0
見直し,0.0,0.0
法規,0.0,0.0
等級,0.0,0.0
為基,0.0,0.0
時任,0.0,0.015625
詰め,0.0,0.1
士族,0.0,0.0
視点,0.0,0.0
桐野,0.0,0.0
募集,0.0,0.1984126984126984
有竹,0.0,0.0
中隊,0.0,0.0
出身者,0.0,0.045454545454545456
開催,0.0,1.5863636363636362
協和,0.0,0.0
内職,0.0,0.0
綱領,0.0,0.0
地租,0.0,0.0
大区,0.0,0.0
大多数,0.0,0.009259259259259259
県庁,0.0,0.0
関係書類,0.0,0.0
替え,0.0,0.044763513513513514
派出所,0.0,0.0
分署,0.0,0.0
恵比須,0.0,0.1111111111111111
蓬莱,0.0,0.375
警察署,0.0,0.0
小区,0.0,0.0
巡査,0.0,0.03225806451612903
警部,0.0,0.08333333333333333
電信,0.0,0.0
地券,0.0,0.0
懲役,0.0,0.0
違反者,0.0,0.0
条例,0.0,0.17777777777777776
総長,0.0,0.0
区長,0.0,0.0
定額,0.0,0.030303030303030304
総合,0.0,0.1111111111111111
水上,0.0,0.0
排撃,0.0,0.0
犯罪,0.0,0.0
草案,0.0,0.0
提出,0.0,0.0
和親,0.0,0.0
牧師,0.0,0.05
嘉七,0.0,0.0
杉浦,0.0,0.0
浅草,0.0,0.0
幼児,0.0,0.0
回答,0.0,0.0
商家,0.0,0.0
社中,0.0,0.0
結社,0.0,0.0
郷里,0.0,0.25
俳句,0.0,0.0
付録,0.0,0.0
文章,0.0,0.0
藤兵衛,0.0,0.0
山崎,0.0,0.1
若山,0.0,0.0
財産,0.0,0.5
内国,0.0,0.0
遠藤,0.0,0.0
勘解由,0.0,0.0
達書,0.0,0.0
日米,0.0,0.0
返還,0.0,0.0
調印,0.0,0.0
艦船,0.0,0.0
琉球,0.0,0.0
国境,0.0,0.0
全権,0.0,0.0
通告,0.0,0.0
締結,0.0,0.0
英仏,0.0,0.0
勃発,0.0,0.0
プチャーチン,0.0,0.0
捕鯨,0.0,0.0
回航,0.0,0.0
教師,0.0,0.6383116883116884
書物,0.0,0.0
推薦,0.0,0.09090909090909091
清水,0.0,0.03333333333333333
興行,0.0,0.0
免許,0.0,0.17114695340501793
大石,0.0,0.0
砲台,0.0,0.0
法華,0.0,0.0
茶屋,0.0,0.0
大洋,0.0,0.0
長屋,0.0,0.03125
観音,0.0,0.0
幕領,0.0,0.0
例祭,0.0,0.0
私娼,0.0,0.0
日雇い,0.0,0.3333333333333333
家作,0.0,0.0
職人,0.0,0.0
娼妓,0.0,0.0
概略,0.0,0.024390243902439025
衝突,0.0,0.05555555555555555
停泊,0.0,0.0
先生,0.0,0.02127659574468085
兵士,0.0,0.0
石田,0.0,0.0
住職,0.0,0.0625
永井,0.0,0.1
焦点,0.0,0.0
論議,0.0,0.0
捻出,0.0,0.08333333333333333
設計,0.0,0.5105263157894737
築城,0.0,0.0
欠乏,0.0,0.0
紛議,0.0,0.0
捕鯨船,0.0,0.0
送還,0.0,0.25
航行,0.0,0.0
翌月,0.0,0.0
小右衛門,0.0,0.0
又左衛門,0.0,0.0
心得,0.0,0.0
全文,0.0,0.0
アメリカ人,0.0,0.14285714285714285
田村,0.0,0.427536231884058
所管,0.0,0.0
兵力,0.0,0.0
申請,0.0,0.0
要所,0.0,0.043478260869565216
津田,0.0,0.0
歳入,0.0,0.06666666666666667
会津,0.0,0.0
趣意,0.0,0.0
分割,0.0,0.0
仕向,0.0,0.0
防禦,0.0,0.0
概況,0.0,0.04
意見書,0.0,0.2
婦人,0.0,0.75
便宜,0.0,0.0
乙部,0.0,0.0
各藩,0.0,0.0
沿海,0.0,0.0
勝田,0.0,0.07142857142857142
完成,0.0,0.0
郭内,0.0,0.0
五稜,0.0,1.6111111111111112
堀割,0.0,0.0
広井,0.0,0.0
津波,0.0,0.0
喜三郎,0.0,0.0
井上,0.0,0.1111111111111111
石工,0.0,0.0
松川,0.0,0.022727272727272728
石垣,0.0,0.0
内訳,0.0,0.5833333333333333
下付,0.0,0.5
総額,0.0,0.14444444444444443
橋本,0.0,0.1
兼務,0.0,0.0
栗本,0.0,0.0
願い,0.0,0.0
町並み,0.0,0.0
水兵,0.0,0.0
斐三郎,0.0,0.0
平山,0.0,0.0
責任,0.0,0.0
署名,0.0,0.0
ミシシッピー,0.0,0.0
ポーハタン,0.0,0.0
要請,0.0,0.5333333333333333
サケ,0.0,0.0
翌日,0.0,0.1111111111111111
船長,0.0,0.06666666666666667
同日,0.0,0.025
見通し,0.0,0.0
葬儀,0.0,0.0
神仏,0.0,0.0
見物,0.0,0.0
小間物,0.0,0.0
山の手,0.0,0.0
帆船,0.0,0.011111111111111112
ウイリアムズ,0.0,0.0
挨拶,0.0,0.0
約定,0.0,0.0
本務,0.0,0.0
任務,0.0,0.0
商店,0.0,0.6029370768618081
需用,0.0,0.0
以内,0.0,0.5
遊歩,0.0,0.0
名簿,0.0,0.3611111111111111
出席者,0.0,0.0
かた,0.0,0.7858974358974359
今回,0.0,0.009615384615384616
条項,0.0,0.0
効力,0.0,0.0
一応,0.0,0.0
旗艦,0.0,0.0
漢文,0.0,0.0
見学,0.0,0.0
退去,0.0,0.0
取り決め,0.0,0.0
付け,0.0,1.8026315789473681
村々,0.0,0.0
増減,0.0,0.0
士官,0.0,0.0
給与,0.0,0.0
食料,0.0,0.0
手紙,0.0,0.0
ボート,0.0,0.0
会談,0.0,0.0
ゴロウニン,0.0,0.0
リコルド,0.0,0.0
歩道橋,0.0,0.0
運賃,0.0,0.0
要望,0.0,0.0
対立,0.0,0.0
従前,0.0,0.13125
大工町,0.0,0.0
仲町,0.0,0.0
部屋,0.0,0.18484848484848485
北門,0.0,0.0
惣代,0.0,0.0
光景,0.0,0.0625
要旨,0.0,0.0
再度,0.0,0.0
少年,0.0,0.2909090909090909
行き,0.0,0.125
調停,0.0,0.0
両国,0.0,0.0
日露,0.0,0.0
犠牲,0.0,0.05555555555555555
一度,0.0,0.06363636363636363
連行,0.0,0.0
水産物,0.0,0.0
彦助,0.0,0.0
ディアナ,0.0,0.0
釈放,0.0,0.0
捕虜,0.0,0.0
意思,0.0,0.0
日本語,0.0,0.0
途中,0.0,0.0
善吉,0.0,0.0
清六,0.0,0.0
喜兵衛,0.0,0.0
官営,0.0,0.0
家業,0.0,0.08333333333333333
盛況,0.0,0.011363636363636364
塩鱒,0.0,0.0
搾粕,0.0,0.0
建造,0.0,0.05263157894736842
領有,0.0,0.0
大資本,0.0,0.0
国後島,0.0,0.0
相談,0.0,0.03571428571428571
必需品,0.0,0.0
物産,0.0,0.0
荒物,0.0,0.0
太物,0.0,0.0
支店,0.0,0.18018018018018017
看板,0.0,0.043478260869565216
水戸,0.0,0.0
手続,0.0,0.36666666666666664
人件費,0.0,0.0
金高,0.0,0.0
存続,0.0,0.047619047619047616
御役所,0.0,0.0
連名,0.0,0.0
選定,0.0,0.0
両港,0.0,0.0
請願,0.0,0.0
回送,0.0,0.0
直営,0.0,0.0
滞納,0.0,0.0
収支,0.0,0.058823529411764705
高値,0.0,0.0
競争,0.0,0.3333333333333333
概算,0.0,0.0
如く,0.0,0.7380952380952381
要項,0.0,0.14285714285714285
松本,0.0,0.0196078431372549
廃止,0.0,0.75
騒ぎ,0.0,0.0
同行,0.0,0.0
折衝,0.0,0.0
審議,0.0,0.041666666666666664
施政,0.0,0.0
出納,0.0,0.0
諸税,0.0,0.0
職制,0.0,0.0
引継ぎ,0.0,0.011363636363636364
貸金,0.0,0.0
水野,0.0,0.058823529411764705
総裁,0.0,0.0
藤田,0.0,0.0
軌道,0.0,0.0
手配,0.0,0.0
幕閣,0.0,0.0
推進,0.0,0.0
教導,0.0,0.0
か村,0.0,0.0
改善,0.0,0.041666666666666664
配慮,0.0,0.1111111111111111
歳出,0.0,0.0
藤野,0.0,0.1111111111111111
没落,0.0,0.0
建網,0.0,0.0
有志,0.0,0.05555555555555555
発行,0.0,0.19444444444444442
勃興,0.0,0.010416666666666666
肥料,0.0,0.0
対応,0.0,0.09090909090909091
取組,0.0,0.0
買付,0.0,0.09090909090909091
三重,0.0,0.6
総計,0.0,0.0
自分,0.0,0.0664869721473495
契約,0.0,0.0
抵抗,0.0,0.0
船名,0.0,0.0
競売,0.0,0.0
追放,0.0,0.0
異人,0.0,0.0
菓子,0.0,0.02631578947368421
生産量,0.0,0.0
裁縫,0.0,0.027777777777777776
果物,0.0,0.0
斡旋,0.0,0.25
両国間,0.0,0.0
解決,0.0,0.3333333333333333
風景,0.0,0.0
子供,0.0,0.1111111111111111
帰還,0.0,0.0
余裕,0.0,0.0
近隣,0.0,0.0
立場,0.0,0.14285714285714285
訪問,0.0,0.06984478935698449
有川,0.0,0.0
矢不来,0.0,0.0
予備,0.0,0.0
兵器,0.0,0.0
長官,0.0,0.6741071428571428
服部,0.0,0.0
民政,0.0,0.0
消火,0.0,0.2
山ノ上町,0.0,0.0
実行,0.0,0.0
過ぎ,0.0,0.6111111111111112
芸者,0.0,0.7
渡世,0.0,0.0
遊び,0.0,0.0
子供たち,0.0,0.0
体裁,0.0,0.0
繁忙,0.0,0.009615384615384616
例外,0.0,0.3333333333333333
業態,0.0,0.0
趨勢,0.0,0.0
達し,0.0,0.04
重役,0.0,0.0
働き,0.0,0.05263157894736842
窮民,0.0,0.0
措置,0.0,0.0
類焼,0.0,0.2777777777777778
町家,0.0,0.0
島田,0.0,0.1
ともなう,0.0,0.0
軍事的,0.0,0.0
対外,0.0,0.0
休業,0.0,0.0
製紙,0.0,0.0
松之丞,0.0,0.0
操業,0.0,0.037037037037037035
職工,0.0,0.0
留守,0.0,0.0
大規模,0.0,0.01818181818181818
器械,0.0,0.3333333333333333
年度,0.0,0.09728506787330317
溶鉱炉,0.0,0.0
市右衛門,0.0,0.0
鉱業,0.0,0.0
年中,0.0,0.02857142857142857
裁可,0.0,0.0
連署,0.0,0.0
払い下げ,0.0,0.0
反射炉,0.0,0.0
斎藤,0.0,0.14347826086956522
広告,0.0,0.0
造船業,0.0,0.14285714285714285
入学,0.0,0.5
洋学,0.0,0.0
教育機関,0.0,0.0
弾薬,0.0,0.0
両名,0.0,0.0
医学,0.0,0.5
配当,0.0,0.8333333333333333
金森,0.0,0.08333333333333333
区内,0.0,0.2
特許,0.0,0.3333333333333333
合資会社,0.0,0.0
本多,0.0,0.0
湯川村,0.0,0.5
概表,0.0,0.0
年報,0.0,0.0
勧業,0.0,0.0
蒸気,0.0,0.0
資本金,0.0,0.35815047021943575
製造所,0.0,0.25
醸造,0.0,0.0
忠次郎,0.0,0.0
藤山,0.0,0.0
山道,0.0,0.0
傭船,0.0,0.0
汽船,0.0,0.011111111111111112
暴騰,0.0,0.0
玄米,0.0,0.0
損失,0.0,0.0
米価,0.0,0.0
下落,0.0,0.01694915254237288
給料,0.0,0.09090909090909091
利息,0.0,0.0
出願者,0.0,0.0
金子,0.0,0.0
質屋,0.0,0.5952380952380952
利子,0.0,0.0
白米,0.0,0.0
狭隘,0.0,0.3333333333333333
沽券,0.0,0.0
島野,0.0,0.0
澱粉,0.0,0.07142857142857142
豊凶,0.0,0.08333333333333333
豊作,0.0,0.012048192771084338
官金,0.0,0.0
年限,0.0,0.02857142857142857
年賦,0.0,0.0
資力,0.0,0.0
村民,0.0,0.0
連年,0.0,0.037037037037037035
本店,0.0,0.2
活気,0.0,0.0
各戸,0.0,0.0
栄七,0.0,0.0
池田,0.0,0.31149425287356325
営業者,0.0,0.0
私有地,0.0,0.0
出願,0.0,0.0
今井,0.0,0.06666666666666667
主義,0.0,0.8435897435897435
消滅,0.0,0.045454545454545456
蔵書,0.0,0.0
ありさま,0.0,0.0
遊女,0.0,0.0
滝野,0.0,0.0
大谷,0.0,0.5526315789473684
歌舞伎,0.0,0.0
斉藤,0.0,0.19548872180451127
反応,0.0,0.0
焼失,0.0,1.2
公立,0.0,0.0
恐れ,0.0,0.0
伝染病,0.0,0.045454545454545456
総体,0.0,0.0
開業医,0.0,0.043478260869565216
痘苗,0.0,0.0
全書,0.0,0.0
カトリック,0.0,0.0
予防,0.0,0.14285714285714285
身元,0.0,0.03333333333333333
坂道,0.0,0.0
対日,0.0,0.0
碇泊,0.0,0.06666666666666667
具体,0.0,0.625
当面,0.0,0.0
決意,0.0,0.0
権威,0.0,0.0
正弘,0.0,0.0
マイル,0.0,0.07142857142857142
双方,0.0,0.0
情報,0.0,0.2
具体的,0.0,0.625
ショック,0.0,0.0
協約,0.0,0.07692307692307693
蒸気船,0.0,0.0
文言,0.0,0.0
親書,0.0,0.0
日本国内,0.0,0.0
各々,0.0,0.0
出火,0.0,0.0
抵当,0.0,0.0
