noun,relative,dist
同窓生,0.0,0.0
教職員,0.0,0.25162337662337664
函館商業学校規則,0.0,0.0
井上文相,0.0,0.0
文部省令,0.0,0.0
卒業者,0.0,0.0
道内他都市,0.0,0.058823529411764705
道庁告示,0.0,0.0
道会,0.0,0.32132352941176473
若松小学校,0.0,0.5
軍人,0.0,0.0
宿直員,0.0,0.0
小学校教師,0.0,0.0
学校長,0.0,0.043478260869565216
桔梗村,0.0,0.375
函館教育界,0.0,0.0
高等小学校卒業者,0.0,0.0
東京地方裁判所,0.0,0.0
鶴本徳太郎,0.0,0.0
東邦,0.0,0.0
函館日魯組組合員,0.0,0.0
函館日魯組,0.0,0.0
細谷伴蔵,0.0,0.0
柳沢善之助,0.0,0.0
森卯兵衛,0.0,0.0
加賀与吉,0.0,0.0
新巻,0.0,0.0
大北漁業,0.0,0.0
函館水産,0.0,0.0
函館海産市場,0.0,0.0
有力海産商,0.0,0.0
塩乾魚類,0.0,0.0
大連,0.0,0.0
朝鮮米,0.0,0.0
道産米,0.0,0.0
日貨,0.0,0.0
日中戦争,0.0,0.07692307692307693
満州事変,0.0,0.0
戸井地区隊,0.0,0.0
米軍,0.0,0.0
太平洋戦争,0.0,0.0
津軽要塞重砲兵連隊,0.0,0.0
第1次世界大戦後,0.0,0.0
函館重砲兵連隊,0.0,0.0
大川原善蔵,0.0,0.0
漁業法,0.0,0.0
大正年代,0.0,0.07142857142857142
新巻鮭,0.0,0.0
矢野,0.0,0.5883458646616542
柳沢商店,0.0,0.0
森卯,0.0,0.025
加賀商店,0.0,0.0
露領産塩鮭鱒,0.0,0.0
業務成績報告,0.0,0.0
肥料商,0.0,0.0
履物,0.0,0.20512820512820512
函館海産商,0.0,0.0
道内樺太,0.0,0.0
公設市場,0.0,0.0
荻野,0.0,0.0
金森森,0.0,0.0
関東大震災,0.0,0.0
金森森屋,0.0,0.0
大北水産,0.0,0.0
函館海藻移出組合,0.0,0.0
渡島支庁長,0.0,0.0
尾札部,0.0,0.16666666666666666
日産コンツェルン,0.0,0.0
宝町公設市場,0.0,0.0
蜷医,0.0,0.0
軍令,0.0,0.0
下士官,0.0,0.0
斉藤与一郎,0.0,0.0
病院長,0.0,0.4444444444444444
斎藤与一郎,0.0,0.041666666666666664
宮川義雄,0.0,0.0
谷川定次,0.0,0.0
函館振興会,0.0,0.0
正副議長,0.0,0.0
函館市長,0.0,0.375
田中正,0.0,0.0
帝国電力株式会社,0.0,0.5
大日本電力,0.0,0.5
函館市復興会,0.0,0.0
山崎局長,0.0,0.0
山崎札幌逓信局長,0.0,0.0
商工連合会,0.0,0.0
函館商工連合会,0.0,0.0
水電問題,0.0,0.0
野上繁,0.0,0.0
島田忠司,0.0,0.0
当摩彦太郎,0.0,0.0
葛西,0.0,0.2
鳩山一郎,0.0,0.0
正副会長,0.0,0.0
津軽要塞司令官,0.0,0.0
函館市交通局,0.0,0.3879901960784313
築城部,0.0,0.0
臼砲,0.0,0.0
榴弾砲,0.0,0.0
函館重砲兵大隊,0.0,0.25
日露開戦,0.0,0.5833333333333333
下士,0.0,0.6111111111111112
汐首崎,0.0,0.0
ソ連,0.0,0.45
築城部本部,0.0,0.0
白神岬砲台,0.0,0.0
朝鮮海峡要塞,0.0,0.0
函館支署,0.0,0.0
薬師山保塁,0.0,0.0
津軽要塞,0.0,0.0
陸海軍,0.0,0.8333333333333333
参謀本部,0.0,0.0
兵舎,0.0,0.0
西口,0.0,0.25
東口,0.0,0.0
山県,0.0,0.0
寺内正毅,0.0,0.0
陸軍大臣,0.0,0.0
参謀総長,0.0,0.0
千畳敷砲台,0.0,0.16666666666666666
住吉東川,0.0,0.0
カムチャツカヘ,0.0,0.0
一井組,0.0,0.0
豌豆,0.0,0.0
シベリア鉄道,0.0,0.0
海産商同業組合,0.0,0.0
第1次世界大戦勃発,0.0,0.0
上海支店,0.0,0.0
福州,0.0,0.0
外国産米,0.0,0.0
燐鉱石,0.0,0.0
辛亥革命,0.0,0.0
銑鉄,0.0,0.39285714285714285
軍需品,0.0,0.5
満州,0.0,0.0
セメント,0.0,0.22916666666666666
英米,0.0,0.0
鈴木商店,0.0,0.0
三菱商事,0.0,0.03333333333333333
銅鉄材,0.0,0.0
南樺太,0.0,0.0
第1次大戦期,0.0,0.0
土屋一郎,0.0,0.0
副組長,0.0,0.0
隠元豆,0.0,0.0
上海直航,0.0,0.0
乾鱈,0.0,0.0
関東州,0.0,0.0
市村,0.0,0.5
第1次世界大戦中,0.0,0.0
台場町,0.0,0.0
渡島水電,0.0,0.0
水力発電,0.0,0.0
大沼湖,0.0,0.0
函館電灯所,0.0,0.029411764705882353
資本金額,0.0,0.0
末富,0.0,0.3333333333333333
鉄筋コンクリート造り,0.0,0.0625
農商務大臣,0.0,0.0
韓国,0.0,0.3333333333333333
函館商工会議所六十年史,0.0,0.0
函館商業会議所定款,0.0,0.0
事務員,0.0,0.16666666666666666
各議員,0.0,0.0
常議員,0.0,0.0
函館税関管内,0.0,0.0
大日本人造,0.0,0.0
蟹缶,0.0,0.0
輸出商,0.0,0.02702702702702703
スウェーデン,0.0,0.0
松前鉄道,0.0,0.08333333333333333
石塚弥太郎,0.0,0.0
忠蔵,0.0,0.0
海産物取扱商人,0.0,0.0
坂井定吉,0.0,0.0
渡辺長一郎,0.0,0.0
黒住成章,0.0,0.0
新選議員,0.0,0.0
徳之助,0.0,0.0
立憲,0.0,0.25
投票率,0.0,0.0
憲政,0.0,0.25
宮島鎗八,0.0,0.0
北海新報社,0.0,0.0
第1次世界大戦,0.0,0.384284188034188
函館日日新聞社,0.0,0.2
函館支部,0.0,0.08333333333333333
道会議員選挙,0.0,0.05555555555555555
幹事長,0.0,0.0
東京本部,0.0,0.0
稲垣勝三,0.0,0.0
北海道会法,0.0,0.0
都市計画法,0.0,0.16666666666666666
教育社会課,0.0,0.0
市会議員選挙,0.0,0.0
西岡昇任,0.0,0.0
座長,0.0,0.0
柴田,0.0,0.011363636363636364
農林水産業,0.0,0.0
ロイズ,0.0,0.0
函館海産商同業組合,0.0,0.0
函館魚商市場株式会社,0.0,0.0
組合長,0.0,0.26666666666666666
汐留町,0.0,0.0
刈谷鉄之助,0.0,0.0
函館魚菜会社社則,0.0,0.0
函館魚商株式会社,0.0,0.0
江州,0.0,0.2
乾鯣,0.0,0.0
国産塩鮭鱒,0.0,0.0
第1次世界大戦期,0.0,0.0
択捉,0.0,0.3333333333333333
貝柱,0.0,0.0
海参,0.0,0.0
産地商人,0.0,0.0
函館海産物市場,0.0,0.0
北海道管外移出額,0.0,0.0
営業活動,0.0,0.0
日露漁業協約,0.0,0.0
ポーツマス条約,0.0,0.0
釧路港,0.0,0.0
移輸出入,0.0,0.0
鮮魚介,0.0,0.0
豐ケ,0.0,0.16666666666666666
鬘阪,0.0,0.034482758620689655
蛹コ蜀,0.0,0.0
前田利一,0.0,0.0
橋谷巳之吉,0.0,0.0
松田助八,0.0,0.0
五島軒,0.0,0.125
鉄鋼,0.0,0.038461538461538464
函館船主同盟会,0.0,0.0
根岸太郎,0.0,0.0
御影丸,0.0,0.0
盛興丸,0.0,0.0
喜代丸,0.0,0.0
前田卯之助,0.0,0.0
金森商船,0.0,0.0
連合国,0.0,0.0
幌延,0.0,0.041666666666666664
函館釧路線,0.0,0.0
函館瀬棚,0.0,0.0
北日本汽船,0.0,0.0
受命,0.0,0.0
日下部,0.0,0.0
浜根岸太郎,0.0,0.0
日下部汽船,0.0,0.0
繋船,0.0,0.41666666666666663
浜根,0.0,0.0
魯漁業,0.0,0.16666666666666666
内田,0.0,0.0
小泉新一,0.0,0.0
輸出食品株式会社,0.0,0.0
白鮭,0.0,0.0
紅鮭,0.0,0.0
漁業協約成立,0.0,0.0
漁業監督官,0.0,0.0
ペトロパブロフスク港,0.0,0.0
国財庁,0.0,0.0
カムチャツカ西海岸,0.0,0.0
沿海州北区,0.0,0.0
島田元太郎,0.0,0.0
山梨,0.0,0.0
入江,0.0,0.0
ロシア人漁業,0.0,0.0
ロシア極東沿岸,0.0,0.0
ロシア人漁夫,0.0,0.0
ペトロパブロフスク,0.0,0.0
プリアムール,0.0,0.0
ハバロフスク,0.0,0.0
外務大臣,0.0,0.0
北海産業合資会社,0.0,0.0
小泉,0.0,0.0
清水汽船部,0.0,0.0
日露講和条約,0.0,0.1
カムチャツカ東海岸,0.0,0.0
函館型,0.0,0.0
船矢造船所,0.0,0.0
大日本人造肥料,0.0,0.0
北海道人造,0.0,0.0
逓信大臣,0.0,0.0
浅野セメント,0.0,0.0625
浅野,0.0,0.42916666666666664
近藤勝之助,0.0,0.0
川田豊吉,0.0,0.0
熊谷工場,0.0,0.5
函館燐寸,0.0,0.05
木島,0.0,0.0
東京本社,0.0,0.0
函館製紙合資会社,0.0,0.0
豆腐,0.0,0.25
砂子,0.0,0.125
千秋庵,0.0,0.1111111111111111
和菓子,0.0,0.0
道産製菓,0.0,0.1
函館菓子,0.0,0.3214285714285714
ビスケット,0.0,0.3958333333333333
イゥ螢,0.0,0.0
譁ケ,0.0,0.0
驥昴,0.0,0.0
日貨排斥運動,0.0,0.0
宮崎信太郎,0.0,0.0
化学肥料,0.0,0.0
取締役社長,0.0,0.0
小杉造船所,0.0,0.0
大野造船所,0.0,0.0
第1次大戦,0.0,0.0
真砂町地区,0.0,0.0
鉄骨工事,0.0,0.0
上磯工場,0.0,0.0
高田鉄工場,0.0,0.0
有江,0.0,0.0
目黒,0.0,0.0
函館造船業組合,0.0,0.0
商業会議所副会頭,0.0,0.0
国永政次郎,0.0,0.0
西村岩吉,0.0,0.0
西村造船所,0.0,0.0
洋型船,0.0,0.0
硫黄釜,0.0,0.0
焼取法,0.0,0.0
コールタール,0.0,0.0
函館営業所,0.0,0.0
亀田火力発電所,0.0,0.0
有江鉄工所,0.0,0.0
道内漁業,0.0,0.0
岩岸久松,0.0,0.0
冷凍鮭,0.0,0.3333333333333333
中等科,0.0,0.0
教育施設,0.0,0.0
商業会議所,0.0,0.7
函館商工,0.0,1.075
函館物産商組合,0.0,0.0
財部,0.0,0.0
正副会頭,0.0,0.0
小川,0.0,0.16666666666666666
役員事務員,0.0,0.0
和田元右衛門,0.0,0.0
副会頭,0.0,0.0
本州府県,0.0,0.0
平田,0.0,0.3333333333333333
函館商法会議所,0.0,0.0
東平,0.0,0.0
広瀬,0.0,0.0
札幌商業会議所,0.0,0.0
農工,0.0,0.0
小樽商業会議所,0.0,0.0
農工商会,0.0,0.0
商工会九十二年史,0.0,0.0
全国商工会,0.0,0.0
モデル,0.0,0.0
斉藤,0.0,0.02631578947368421
商工局長,0.0,0.0
所得税法,0.0,0.0
小川為次郎,0.0,0.0
北海丸,0.0,0.0
道内沿岸,0.0,0.0
昇平丸,0.0,0.0
咸臨丸,0.0,0.0
国際線,0.0,0.0
函館居留,0.0,0.5
函館横浜,0.0,0.0
横浜函館,0.0,0.0
太平洋郵船,0.0,0.1111111111111111
関東市場,0.0,0.0
すみやか,0.0,0.0
2000トンクラス,0.0,0.0
函館赴任,0.0,0.0
開港場間,0.0,0.0
東京米穀,0.0,0.0
函館実業者便覧,0.0,0.0
理事長,0.0,0.5
函館取引所,0.0,0.0
米穀商,0.0,0.0
会議所議員,0.0,0.3666666666666667
博多,0.0,0.0
相馬理三郎,0.0,0.0
函館樺太,0.0,0.0
株券,0.0,0.0
抵当権,0.0,0.0
横浜移転,0.0,0.0
船本,0.0,0.06666666666666667
山田銀行,0.0,0.0
船本龍之助,0.0,0.0
有力商,0.0,0.0
連合会,0.0,0.23376623376623376
時任県令,0.0,0.0
赤壁二郎,0.0,0.0
硫黄鉱山,0.0,0.0
東京本店,0.0,0.0
農商務,0.0,0.0
カムチャッカ半島,0.0,0.0
笠野吉次郎,0.0,0.0
上海市場,0.0,0.0
帳場,0.0,0.3333333333333333
慎昌号,0.0,0.0
函館出張店,0.0,0.0
店員,0.0,0.038461538461538464
張尊,0.0,0.0
大日本外国貿易半年表,0.0,0.0
買い上げ,0.0,0.0
定約,0.0,0.0
支店長,0.0,0.012195121951219513
函館県統計表,0.0,0.0
庚午丸,0.0,0.0
道内昆布産地,0.0,0.0
会頭,0.0,0.3333333333333333
専務,0.0,0.6111111111111112
専務取締役,0.0,0.0
臨時株主総会,0.0,0.0
北村,0.0,0.0
水産課長,0.0,0.0
伊藤一隆,0.0,0.0
生産者総代,0.0,0.0
株主総会,0.0,0.0
清国商人,0.0,0.0
同国公使,0.0,0.0
日本昆布大観,0.0,0.0
金森回漕組,0.0,0.0
日本昆布会社,0.0,0.0
下村,0.0,0.0
広田,0.0,0.0
下村広敏,0.0,0.0
藤田,0.0,0.0
田中銀行,0.0,0.0
田中平八,0.0,0.0
海産物商,0.0,0.0
官選,0.0,0.0
会社役員,0.0,0.0
日本昆布,0.0,0.0
内国商,0.0,0.0
ケプロン,0.0,0.0
東京函館,0.0,0.0
敦賀丸,0.0,0.07692307692307693
函館発着,0.0,0.0
北海道在住,0.0,0.0
朝鮮,0.0,0.9966124661246613
舟川,0.0,0.0
第一命令書,0.0,0.0
指定業者,0.0,0.0
横浜函館線,0.0,0.0
寒風沢,0.0,0.0
開拓使東京出張所,0.0,0.0
瓊浦丸,0.0,0.0
東海丸,0.0,0.0
岩崎,0.0,0.0
第一主義,0.0,0.1111111111111111
